record_id,title,year,stage,decision,criteria_codes,rationale,date
CAND-5184,"Synergizing Digital, Biological, and Participatory Sciences for Global Plant Species Identification: Enabling access to a worldwide identification service",2023,title_abstract,exclude,EC2,plant species biodiversity database; not DBMS technology,2026-07-05
CAND-5186,TAG: An Efficient Storage System Towards Transactional and Analytical Processing on Property Graphs,2023,title_abstract,exclude,EC1,proposes TAG property graph storage system,2026-07-05
CAND-5190,Testing Graph Database Engines via Query Partitioning,2023,title_abstract,exclude,EC1,proposes query partitioning technique for graph DBMS testing,2026-07-05
CAND-5192,The Case for Learned In-Memory Joins,2023,title_abstract,exclude,EC1,proposes optimized learned in-memory join variants,2026-07-05
CAND-5194,"The Database of Byzantine Book Epigrams Project: Principles, Challenges, Opportunities",2023,title_abstract,exclude,EC2,domain-specific Byzantine epigrams database project overview,2026-07-05
CAND-5195,The Design Principle of Blockchain: An Initiative for the SoK of SoKs,2023,title_abstract,exclude,EC-topic,blockchain design principles SoK; no DB focus,2026-07-05
CAND-5200,The importance of graph databases and graph learning for clinical applications,2023,title_abstract,advance,screen-pass,review of graph databases for clinical data,2026-07-05
CAND-5206,The World of Graph Databases from An Industry Perspective,2023,title_abstract,advance,screen-pass,survey of graph databases from industry perspective,2026-07-05
CAND-5207,TiQuE: Improving the Transactional Performance of Analytical Systems for True Hybrid Workloads,2023,title_abstract,exclude,EC1,proposes TiQuE transactional query approach,2026-07-05
CAND-5213,"Tutorial: The Ubiquitous Skiplist, its Variants, and Applications in Modern Big Data Systems",2023,title_abstract,advance,screen-pass,tutorial on skiplist variants across big data systems,2026-07-05
CAND-5214,UPCY: Safely Updating Outdated Dependencies,2023,title_abstract,exclude,EC1,proposes UPCY dependency update tool,2026-07-05
CAND-5215,Updatable Learned Indexes Meet Disk-Resident DBMS - From Evaluations to Design Choices,2023,title_abstract,advance,screen-pass,evaluation of updatable learned indexes vs B+-tree,2026-07-05
CAND-5217,Use of Blockchain Technology in Electronic Voting Systems: An Overview from Computer Security,2023,title_abstract,exclude,EC-topic,blockchain e-voting overview; no DB focus,2026-07-05
CAND-5218,Use of Component Integration Services in Multidatabase Systems: A Feasible Solution for Integrating Academic Institutions or Commercial Industries,2023,title_abstract,exclude,EC1,proposes multidatabase component integration solution,2026-07-05
CAND-5220,Using Learned Indexes to Improve Time Series Indexing Performance on Embedded Sensor Devices,2023,title_abstract,exclude,EC1,proposes learned index for embedded sensor devices,2026-07-05
CAND-5222,Vector Databases and Vector Embeddings-Review,2023,title_abstract,advance,screen-pass,survey of vector databases and embeddings,2026-07-05
CAND-5223,VeriTxn: Verifiable Transactions for Cloud-Native Databases with Storage Disaggregation,2023,title_abstract,exclude,EC1,proposes VeriTxn verifiable cloud-native database system,2026-07-05
CAND-5224,Virtual Board based Data Sharing Application Using Cloud Computing,2023,title_abstract,exclude,EC1,proposes Virtual Board data sharing application,2026-07-05
CAND-5226,WaZI: A Learned and Workload-aware Z-Index,2023,title_abstract,exclude,EC1,proposes WaZI workload-aware learned index,2026-07-05
CAND-5229,When Private Blockchain Meets Deterministic Database,2023,title_abstract,exclude,EC1,proposes Harmony deterministic database protocol,2026-07-05
CAND-5231,WIPE: A Write-Optimized Learned Index for Persistent Memory,2023,title_abstract,exclude,EC1,proposes WIPE learned index for persistent memory,2026-07-05
CAND-5232,#1506 Uremic toxicity: gaining novel insights through AI-driven literature review,2024,title_abstract,exclude,EC2,medical AI literature review; no DBMS focus,2026-07-05
CAND-5236,Abstract 5887: Identifying new immunotherapy targets using machine learning and ex vivo validation,2024,title_abstract,exclude,EC2,cancer immunotherapy ML target discovery; unrelated,2026-07-05
CAND-5238,Accelerating Regular Path Queries over Graph Database with Processing-in-Memory,2024,title_abstract,exclude,EC1,proposes Moctopus PIM graph database system,2026-07-05
CAND-5239,Accelerating String-Key Learned Index Structures via Memoization-Based Incremental Training,2024,title_abstract,exclude,EC1,proposes memoization-based learned index retraining technique,2026-07-05
CAND-5240,Accurate Sampling-Based Cardinality Estimation for Complex Graph Queries,2024,title_abstract,advance,screen-pass,extended comparison of cardinality estimation approaches for graphs,2026-07-05
CAND-5241,"Achieving High-Speed Data Consistency in Financial Microservices Platforms Using NoSQL Using Nosql (Mongodb, Redis) Technologies",2024,title_abstract,advance,screen-pass,review of NoSQL databases for financial microservices,2026-07-05
CAND-5247,A Comprehensive Review of Data Retrieval and Evaluation Methods for Current Universities Ontological Model,2024,title_abstract,exclude,EC2,university LMS ontological review; no DBMS focus,2026-07-05
CAND-5249,"A Comprehensive Survey of Consensus Protocols, Challenges, and Attacks of Blockchain Network",2024,title_abstract,exclude,EC-topic,blockchain consensus protocols survey; no DB focus,2026-07-05
CAND-5253,A Data-Driven Approach to Vehicle Safety: IoT and ML Accident Detection,2024,title_abstract,exclude,EC1,proposes IoT accident detection system,2026-07-05
CAND-5255,A Deep Learning-based Auditing System for BIM Components Library,2024,title_abstract,exclude,EC1,proposes deep learning BIM auditing system,2026-07-05
CAND-5257,Adopting Quality Attributes Based Quantitatively Methodology Using Deep Learning to NoSQL Databases,2024,title_abstract,advance,screen-pass,overview of NoSQL database evolution and quality attributes,2026-07-05
CAND-5259,Advanced Encryption Techniques for Database Security in Cloud Environments,2024,title_abstract,advance,screen-pass,overview of encryption techniques for cloud database security,2026-07-05
CAND-5260,Advanced Techniques for Spatio-Temporal Data Management in Graph Databases - a Systematic Review,2024,title_abstract,advance,screen-pass,systematic review of spatio-temporal graph database techniques,2026-07-05
CAND-5261,Advancements in File Similarity Techniques: Traditional and Modern Approaches for Malware Detection,2024,title_abstract,exclude,EC-topic,malware detection file similarity technique; not database technology,2026-07-05
CAND-5262,"Advancements in Vector Indexing Techniques: KD-Trees, HNSW, and Product Quantization for Vector Databases",2024,title_abstract,advance,screen-pass,comparative analysis of vector indexing techniques for vector databases,2026-07-05
CAND-5263,Advancing microbial diagnostics: a universal phylogeny guided computational algorithm to find unique sequences for precise microorganism detection,2024,title_abstract,exclude,EC2,microbial diagnostic sequence algorithm; not DBMS technology,2026-07-05
CAND-5264,A Dynamic Characteristic Aware Index Structure Optimized for Real-world Datasets,2024,title_abstract,exclude,EC1,proposes single new dynamic index structure DyTIS,2026-07-05
CAND-5265,AeonG: An Efficient Built-in Temporal Support in Graph Databases,2024,title_abstract,exclude,EC1,proposes single new graph database AeonG with temporal support,2026-07-05
CAND-5266,A Flexible Architecture for Web-based GIS Applications using Docker and Graph Databases,2024,title_abstract,exclude,EC1,proposes single GIS architecture using Docker and graph databases,2026-07-05
CAND-5267,A Fully On-Disk Updatable Learned Index,2024,title_abstract,exclude,EC1,proposes single on-disk learned index AULID,2026-07-05
CAND-5269,A Generic Schema Evolution Approach for NoSQL and Relational Databases,2024,title_abstract,exclude,EC1,proposes single generic schema evolution approach,2026-07-05
CAND-5270,A Literature Review on Schema Evolution in Databases,2024,title_abstract,advance,screen-pass,literature review on schema evolution across database technologies,2026-07-05
CAND-5279,An Artificial Neuron for Enhanced Problem Solving in Large Language Models,2024,title_abstract,exclude,EC-topic,LLM reasoning enhancement; not database technology,2026-07-05
CAND-5284,An Experimental Evaluation of Summarisation-Based Frequent Subgraph Mining for Subgraph Searching,2024,title_abstract,exclude,EC-topic,experimental evaluation of subgraph mining; data-mining focus not DBMS survey,2026-07-05
CAND-5285,An Experimental Framework for Implementing Decentralized Autonomous Database Systems in Rust,2024,title_abstract,exclude,EC1,proposes single decentralized autonomous database framework in Rust,2026-07-05
CAND-5289,A novel approach for identification of zoonotic trypanosome utilizing deep metric learning and vector database-based image retrieval system,2024,title_abstract,exclude,EC2,zoonotic disease identification using vector database tool; primary study,2026-07-05
CAND-5290,ANSAN (Amrita Nethra Samrakshan System) A Mobile App to Assist Hospitals for Glaucoma Screening,2024,title_abstract,exclude,EC2,mobile app for glaucoma screening; unrelated to databases,2026-07-05
CAND-5295,A Review Of Blockchain And Its Energy Consumption,2024,title_abstract,exclude,EC-topic,blockchain energy consumption review; no DBMS focus,2026-07-05
CAND-5296,A Review Of  Google Cloud’s Database Offerings,2024,title_abstract,advance,screen-pass,review of Google Cloud database offerings across multiple options,2026-07-05
CAND-5301,Artificial Intelligence Text Processing Using Retrieval-Augmented Generation: Applications in Business and Education Fields,2024,title_abstract,exclude,EC-topic,RAG text processing literature review; not DBMS focused,2026-07-05
CAND-5302,A Runtime System for Interruptible Query Processing: When Incremental Computing Meets Fine-Grained Parallelism,2024,title_abstract,exclude,EC1,proposes single interruptible query processing runtime system,2026-07-05
CAND-5303,Assessing the Effectiveness of Image Hashing and Vector Databases in Improving the Detection of Financial Statement Fraud in the Oil and Petroleum Sector,2024,title_abstract,exclude,EC1,proposes fraud detection method using vector databases; primary study,2026-07-05
CAND-5309,"A survey of LSM-Tree based Indexes, Data Systems and KV-stores",2024,title_abstract,advance,screen-pass,survey of LSM-tree indexes data systems and KV-stores,2026-07-05
CAND-5317,A survey on hybrid transactional and analytical processing,2024,title_abstract,advance,screen-pass,comprehensive survey on hybrid transactional and analytical processing systems,2026-07-05
CAND-5321,A Systematic Approach for Converting Relational to Graph Databases,2024,title_abstract,exclude,EC1,proposes single relational-to-graph database conversion approach,2026-07-05
CAND-5322,A systematic literature review with bibliometric analysis of Quality 4.0,2024,title_abstract,exclude,EC2,SLR on Quality 4.0 manufacturing; not database technology,2026-07-05
CAND-5323,A Systematic Review of Automated Classification for Simple and Complex Query SQL on NoSQL Database,2024,title_abstract,advance,screen-pass,systematic review of SQL query classification on NoSQL databases,2026-07-05
CAND-5328,AUTOMATED BLOOM’S TAXONOMY-BASED QUESTION GENERATION FOR COURSE OUTCOME ATTAINMENT IN OBE FRAMEWORKS,2024,title_abstract,exclude,EC-topic,RAG-based question generation for education; not database technology,2026-07-05
CAND-5330,Automatic Configuration Tuning on Cloud Database: A Survey,2024,title_abstract,advance,screen-pass,survey of automatic configuration tuning on cloud databases,2026-07-05
CAND-5331,Automatic Metadata Extraction for SEG-Y Data Ingestion,2024,title_abstract,exclude,EC1,single system for seismic metadata extraction; primary study,2026-07-05
CAND-5332,Automating the Generation of NVD CVE Fixes using Generative AI and RAG,2024,title_abstract,exclude,EC-topic,RAG based CVE fix generation; vector DB is incidental tool,2026-07-05
CAND-5333,Automation Frameworks and Best Practices for Cloud-Native Database Lifecycle Management,2024,title_abstract,advance,screen-pass,review of automation frameworks for cloud-native database lifecycle management,2026-07-05
